School Name,"% IndepStudents, LowIncome $0-$30,000",% Independent Students,"% DepStudents, LowIncome $0-$30,000","% aided students family income $0-$30,000",% First Generation Students,"% First Gen, Parents w/College","% First Gen, Parents w/MiddleSchool","% First Gen, Parents w/HighSchool","% FirstGenStudents, Completed 2 Years","% FirstGenStudents, Completed 3 Years","% FirstGenStudents, Completed 4 Years","% FirstGenStudents, Completed 6 Years","% FirstGenStudents, Completed 8 Years",% Students W/Bachelors Degree at 25 Years Old,% Students Born Within the U.S.,% Population of White Students by ZIP Code,% Population of Hispanic Students by ZIP Code,% Population of Black Students by ZIP Code,% Population of Asian Students by ZIP Code,% Students W/Professional Deg at 25YrsbyZIP,% IndepStudents Completed 2 Years,% IndepStudents Completed 3 Years,% IndepStudents Completed 4 Years,% IndepStudents Completed 6 Years,% IndepStudents Completed 8 Years,% IndepStudents Withdrawn 2 Years,% IndepStudents Withdrawn 3 Years,% IndepStudents Withdrawn 4 Years,% IndepStudents Withdrawn 6 Years,% IndepStudents Withdrawn 8 Years,% DepStudents Completed 2 Years,% DepStudents Completed 3 Years,% DepStudents Completed 4 Years,% DepStudents Completed 6 Years,% DepStudents Completed 8 Years,% DepStudents Withdrawn 2 Years,% DepStudents Withdrawn 3 Years,% DepStudents Withdrawn 4 Years,% DepStudents Withdrawn 6 Years,% DepStudents Withdrawn 8 Years,% NonFirstGenStudents Completed 2 Years,% NonFirstGenStudents Completed 3 Years,% NonFirstGenStudents Completed 4 Years,% NonFirstGenStudents Completed 6 Years,% NonFirstGenStudents Completed 8 Years,% NonFirstGenStudents Withdrawn 2 Years,% NonFirstGenStudents Withdrawn 3 Years,% NonFirstGenStudents Withdrawn 4 Years,% NonFirstGenStudents Withdrawn 6 Years,% NonFirstGenStudents Withdrawn 8 Years,% FirstGenStudents Completed 2 Years,% FirstGenStudents Completed 3 Years,% FirstGenStudents Completed 4 Years,% FirstGenStudents Completed 6 Years,% FirstGenStudents Completed 8 Years,% FirstGenStudents Withdrawn 2 Years,% FirstGenStudents Withdrawn 3 Years,% FirstGenStudents Withdrawn 4 Years,% FirstGenStudents Withdrawn 6 Years,% FirstGenStudents Withdrawn 8 Years,id,Latitude,Longitutde
Pima Medical Institute-Tucson,72.16981132,62.48351819,46.16497829,62.413712870000005,50.53929122,49.460708780000004,9.66872111,40.870570109999996,0.5395968894000001,0.46279155869999994,0.5633290932,1.2197187871,1.356350185,1502.0000457763601,8440.00015258789,7101.00021362304,2720.99990844726,507.000017166137,463.000011444091,769.999980926513,67.30557391500001,69.00102986610001,68.07106598979999,68.5586434291,68.446943078,14.1220533157,13.2595262616,12.944162436500001,11.4225153085,10.2834387444,70.4053109713,70.2011735122,71.1462450593,72.3172628305,71.3677034512,14.6750524109,13.2439228835,11.7391304348,9.5645412131,9.629314017899999,70.0,70.9677419355,71.1478800414,71.25683060109999,72.3109691161,10.3636363636,11.2903225806,11.1685625646,8.087431694,7.774227902,68.2431360102,69.2151055165,68.94421224790001,69.7780789429,69.0153249956,15.029360419000001,13.569048500600001,12.7021624568,11.1299339319,10.4280429804,10553400,3224.8067,-11087.8783
Scottsdale Community College,74.90007994,48.8862837,50.076452599999996,62.21180148,40.233497979999996,59.766502020000004,5.56802874,34.66546924,3.1446540881,6.461232604399999,8.2533589251,14.8255813953,20.6539509537,2052.00004577636,8734.99984741211,8080.9997558593695,1631.99996948242,304.999995231628,224.000000953674,1052.99997329711,12.3877917415,17.7966101695,17.8466076696,11.4252061249,4.617968094,33.3931777379,32.8813559322,31.2684365782,35.8068315665,24.517212426500002,9.0909090909,11.9533527697,14.6050670641,12.5419932811,3.3913840512999998,38.4848484848,35.5685131195,35.0223546945,27.3236282195,20.80659945,13.6882129278,12.962962962999999,19.5439739414,16.1202185792,4.6979865772,31.558935361200003,38.1481481481,26.0586319218,26.229508196700003,23.0425055928,9.748427673,15.109343936399998,15.259117082500001,10.9011627907,3.8692098092999996,37.4213836478,33.3001988072,35.220729366600004,32.8488372093,22.6702997275,10574700,3351.135,-11188.518600000001
University of Arkansas at Little Rock,63.803680979999996,46.77798069,43.18627451,52.83068092999999,39.10404624,60.89595376,3.78612717,35.317919079999996,2.3989033585,3.9794608471999995,5.7456423499,7.6585059636,9.694989106800001,1452.99997329711,9662.99972534179,7005.000305175779,256.999993324279,2606.99996948242,101.99999809265098,763.000011444091,17.6108374384,27.972819931999997,30.9031556039,31.7647058824,34.5922746781,26.2315270936,26.9535673839,29.4885745375,27.843137254900004,25.4077253219,8.9595375723,20.3311867525,27.204502814300003,31.126482213399996,29.679144385,31.213872832400003,35.1425942962,33.7711069418,32.6086956522,26.559714795,11.2531969309,25.7281553398,30.9633027523,35.7630979499,32.1507760532,28.6445012788,27.427184466,31.4220183486,27.3348519362,26.829268292699997,13.1596984236,23.2349165597,28.3408650742,30.2573760201,32.1895424837,29.1295407814,32.541720154,31.891542930900002,31.0106716886,25.762527233100002,10624500,3472.3253999999997,-9233.977799999999
American River College,86.46766169,54.11954766,62.64671362000001,75.53850296,51.414780289999996,48.58521971,6.99067909,44.424101199999996,1.4603174603,3.5690460307,5.4941942792,7.7849860982,9.597844112799999,1492.00000762939,8330.00030517578,6912.99972534179,1497.99995422363,882.9999923706049,776.000022888183,732.000017166137,2.9459025174,3.4358974359,5.305542397,6.5276168405,6.3639079773,46.8130690948,48.4615384615,49.5499763145,52.45268443410001,35.7932476845,2.7149321267,3.5691109669,5.1061678463,8.220338983100001,9.6347031963,45.92760181,48.5399091499,46.208291203200005,43.0508474576,24.1552511416,3.2989690722,4.2596348884,5.197132616499999,11.3744075829,9.116409537200001,43.5051546392,45.2332657201,43.7275985663,42.0221169036,26.0869565217,2.7619047619000003,3.3689126084,5.2109883886,6.742354031500001,7.4419568823,46.8253968254,49.032688459,48.5981308411,48.8415199259,31.9444444444,10920800,3865.085,-12134.9672
Azusa Pacific University,49.256028730000004,47.11143341,22.62340037,35.17041334,37.98259924,62.017400759999994,5.11147363,32.87112561,9.576427256,11.0062893082,9.5737704918,9.3307593308,16.9477911647,1689.9999618530198,7937.0002746582,6841.999816894529,2778.00006866455,434.00001525878895,848.9999771118161,888.0000114440911,24.279475982500003,29.8379408961,40.4008438819,49.222797927500004,45.370370370399996,6.288209607000001,11.6301239276,14.4514767932,14.300518134699999,18.6728395062,12.8415300546,41.787234042600005,61.5015974441,67.09628506439999,60.2893890675,8.196721311500001,12.2553191489,9.4249201278,8.718726307799999,10.048231511300001,16.9381107492,41.3249211356,59.5555555556,66.8493150685,59.9690880989,6.1889250814,12.145110410100001,9.6296296296,8.082191780799999,11.437403400300001,19.3370165746,34.0880503145,49.2459016393,56.113256113300004,52.6907630522,7.612031921400001,11.8867924528,12.4590163934,12.483912483900001,13.8152610442,10978500,3413.0047,-11788.8375
California State University-Dominguez Hills,80.62353336,47.996781979999994,49.659653469999995,64.52131939,59.050179209999996,40.949820790000004,18.83960573,40.21057348,1.6402714932,3.0421982335999997,4.2060645582,5.8213959159,7.3764534884,1128.9999961853,6693.00003051757,3825.9998321533203,4547.00012207031,2118.00003051757,893.0000305175779,551.999998092651,48.289183222999995,60.264519838999995,60.6801909308,62.5516834022,57.6282940361,11.8101545254,13.053479010899999,14.319809069200002,15.6526875369,15.464632454900002,20.253759398499998,35.294117647099995,50.1689189189,53.822784810099996,52.8950542823,13.4398496241,13.5882352941,13.5135135135,15.0886075949,15.440289505400001,31.9306930693,48.167539266999995,58.7012987013,59.948320413400005,55.7471264368,12.8712871287,11.256544502599999,11.1688311688,13.178294573599999,14.655172413799999,33.286199095,47.890088321899995,54.8418650147,57.60438890579999,55.014534883699994,12.6696832579,13.575400719700001,14.2484512553,15.604998476099999,15.5523255814,11054700,3386.4766000000004,-11825.591699999999
California State University-Fresno,78.83046238,24.05408352,45.21177315,53.29844074,53.245174039999995,46.754825960000005,14.4246846,38.82048944,2.6038159371,2.7115678985,2.1401693321,3.5820895522,5.228758169900001,1143.99995803833,7851.999664306641,5806.0001373291,4083.00018310546,507.999992370605,696.000003814697,538.000011444091,40.0,52.7777777778,60.7334525939,60.3890362511,62.5320786997,13.359073359099998,16.8604651163,16.2790697674,16.6224580018,15.5688622754,17.1066252588,33.3864965444,48.3770449234,61.8354784555,60.6927710843,14.5703933747,14.912280701799999,14.6455466113,14.773363178500002,13.9457831325,23.5795454545,40.2985074627,58.57740585770001,67.4452554745,64.3072289157,11.7897727273,13.297150610600001,14.6443514644,13.2846715328,13.1024096386,22.7384960718,38.8366499016,49.9059266228,60.4726368159,60.6274509804,14.657687991000001,15.832057730199999,15.075258701800001,15.547263681599999,14.588235294099999,11055600,3681.1154,-11974.4569
California State University-Fullerton,80.74761102,27.68656136,39.761110509999995,51.10886312,49.44552529,50.554474709999994,11.53696498,37.90856031,1.1065444198999999,1.8495099589,2.0016406891,3.3847772711,4.98192045,1610.0000381469702,6926.00021362304,5777.00004577636,3738.00010681152,426.999998092651,1378.9999961853,786.00001335144,43.3247200689,58.34363411620001,68.4363334716,72.2985347985,70.9892362891,7.579672696,12.6905644829,11.0742430527,11.7673992674,11.993849308,21.8446601942,44.0665434381,65.2116402116,73.18782539050001,73.2087912088,7.4074074074,7.8927911275,8.6356764928,9.811774129,9.208791208800001,26.4441591784,49.106551952299995,68.0348258706,74.1192411924,73.67038739329999,5.1989730424,7.8755790867,7.8980099502,9.552845528499999,9.8489822718,28.5962693645,48.3401833702,65.742411813,72.6061031217,72.19766974689999,8.0145431552,9.7375908947,9.7949138638,10.627849877200001,10.104459622299999,11056500,3388.1506,-11788.544600000001
California State University-East Bay,74.57364341,43.05740988,41.47127784,55.72429907000001,50.92975207,49.07024793,10.74380165,40.18595041,3.2147742818,4.3419723999,4.2105263158,6.9029850746,10.0040016006,1907.9999923706002,7116.00036621093,5009.00001525879,2228.00006866455,1284.00001525878,1929.9999237060501,1025.0,35.4265402844,43.556851312,59.5621377978,60.9257998639,51.65907612229999,17.8317535545,19.5918367347,16.7417900837,15.3846153846,19.908913467799998,19.222577209799997,26.445846477399996,44.3425076453,53.0689842477,50.9578544061,16.879659211899998,15.141955836000001,16.207951070300002,17.381857686,15.4533844189,24.6105919003,32.1981424149,52.7819548872,56.8253968254,54.801324503299995,15.576323987499999,15.7894736842,14.887218045100001,15.0793650794,19.2052980132,27.393980848200002,35.0723662067,50.6666666667,56.49253731340001,50.460184073600004,17.7154582763,17.5698418041,16.8070175439,16.828358209,17.2869147659,11057400,3765.7694,-12205.4135
California State University-Long Beach,86.19323377,27.10002478,40.89055065,53.16758900000001,48.62716763,51.37283237,11.385218830000001,37.2419488,2.1698274389,2.3970170454999997,2.4728695962,3.7458968912999997,4.4117647059000005,1543.00003051757,6925.0,5366.999816894529,3670.0000762939403,831.0000419616699,1307.9999923706,765.0000095367429,49.2663405958,63.5266821346,73.25522159959999,76.5300691857,72.0416124837,8.759448643799999,9.7447795824,10.49414162,8.834486429,10.7282184655,24.0832507433,47.985347985299995,71.1307767945,78.0447044078,75.8497316637,7.532210108999999,7.8144078144,7.4139626352,7.6039273031,7.3792486583,25.6766134629,49.0605427975,73.230553609,79.0854068594,75.5690440061,7.5641915337,6.889352818400001,7.9887876664,6.9266980498,7.3596358118,33.3675038442,53.65767045449999,71.33961928480001,77.19636995559999,74.6803069054,7.995899538700001,8.7890625,8.3437110834,8.2448349102,8.4825234442,11058300,3378.2817999999997,-11811.204
California State University-Los Angeles,83.64813815,31.500212490000003,51.74339248,61.79345516,61.533937179999995,38.466062820000005,20.115280560000002,41.41865663,2.8530670471,3.2792427316,3.5248760785999997,4.1280539174,6.0473672109,1239.0000343322702,5813.00010681152,4268.99986267089,5204.99992370605,872.9999542236319,1488.00001144409,621.000003814697,53.112033194999995,61.0350727117,64.9077868852,68.8470066519,59.98880805820001,10.1890272015,11.8905047049,12.2950819672,13.747228381400001,15.4448796866,16.0060210738,30.046838407499997,45.4156769596,58.0146231721,57.1655544963,16.332162569,15.0819672131,14.9406175772,15.7761529809,14.680648236400001,32.3583180987,41.4739884393,57.6223776224,65.522875817,59.8290598291,8.4095063985,13.728323699399999,13.986013986000001,13.398692810500002,13.504273504299999,28.762482168300004,40.9567275186,50.7986047366,61.1625947767,57.9673488158,14.7289586305,13.9790398918,14.1178630439,15.3117101938,15.152908714599999,11059200,3406.6927,-11816.8965
California State University-Northridge,83.25968286999999,26.71898875,49.95735001,58.85539658,53.86728093999999,46.13271906,14.12244175,39.7448392,0.9587864910999999,1.3698630137,1.8520968382,3.7141249297,5.7992565056,1662.9999160766602,6509.999847412109,5736.99989318847,3679.0000915527303,788.999986648559,946.000003814697,868.9999580383301,48.0906921241,62.1397379913,66.8503937008,69.93838028169999,65.6820156386,11.5751789976,10.917030567700001,12.874015748000001,10.2992957746,11.2945264987,18.3156453269,35.7623762376,52.465605194,62.0037511722,60.408768749,15.217391304299998,14.8712871287,13.155047147900001,10.956548921500001,9.1478490193,28.143274853799998,49.834437086099996,63.241379310300005,71.318822023,68.6131386861,10.672514619900001,12.582781457,11.3793103448,8.7708066581,9.6715328467,27.103606182,42.8408349641,55.2321735679,62.4929656725,60.2081784387,14.7967945049,13.845401174200001,13.4012435507,11.226786719200001,9.7546468401,11060800,3424.0125999999996,-11852.9319
University of California-Davis,90.82568807,15.26939655,36.449192419999996,44.75215517,40.83114282,59.16885718,8.7495306,32.08161222,1.5021459227,1.2738853503,2.9569135455,4.014496793999999,5.0255536627,1946.99993133544,7362.0002746582,5913.00010681152,2231.99996948242,651.999998092651,1695.99990844726,1142.00000762939,51.13636363639999,71.5496368039,73.3695652174,78.79548306150001,78.463648834,11.8686868687,8.2324455206,9.5108695652,7.904642409,6.8587105624,18.0769230769,58.6799660441,76.6938300349,81.7955676165,81.755829904,6.7420814479999995,5.6451612903,7.5669383002999995,6.0832202623,5.1897576589000005,20.2156334232,65.4680719157,80.472972973,83.2107843137,83.3649588868,6.401617250699999,4.8977061376,7.1621621622000005,6.3112745098,3.9215686275,24.248927038599998,58.5987261146,74.4297381019,80.4850850293,80.352072686,7.9667381974,6.4968152865999995,8.1385525204,6.3841650404,6.104486087500001,11064400,3853.9667,-12174.9567
University of California-Los Angeles,91.09792285,14.98443753,38.00993724,45.96487328,38.08913934,61.91086066,8.64497951,29.44415984,1.6791044776,1.0962010962,2.2320025149,3.4737165692999996,4.7073397337,1940.9999847412098,6811.000061035151,5804.00009155273,2977.00004577636,580.000019073486,1557.9999923706,1113.00001144409,30.1408450704,66.144200627,70.625,71.9188767551,69.1823899371,10.1408450704,10.65830721,11.09375,10.4524180967,10.3773584906,16.6733306677,57.3518323028,80.3558718861,84.0425531915,82.7013686336,5.637744902,6.2132408385,9.9644128114,7.469935245099999,6.955351133,16.1057692308,66.9569003047,82.1983273596,85.6892523364,81.2768240343,6.0897435897,5.9643012625,9.139784946199999,6.4252336449,7.7253218884,20.0870646766,54.7722547723,77.4284816096,80.7869658777,80.8609476618,6.2810945274,7.1253071253,10.6255894373,8.6074392868,7.1848869619,11066200,3407.178,-11844.2179
Fresno Pacific University,54.39932318,67.69759450000001,30.31914894,46.62084765,46.57631954,53.42368046,10.84165478,35.73466476,6.598407281,4.6153846154,9.128630705399999,11.4568599717,7.560627674799999,1131.00004196167,8072.00012207031,6152.999877929679,3965.0001525878897,411.00001335144,559.000015258789,519.000005722045,38.2716049383,50.21520803440001,54.465849387,42.961608775100004,51.976284585,11.5226337449,14.7776183644,13.3099824869,24.3144424132,19.7628458498,21.5743440233,38.2789317507,55.873015873,52.5157232704,45.799457994600004,8.1632653061,17.804154302700002,13.0158730159,13.2075471698,20.8672086721,25.906735751299998,39.6825396825,52.760736196299995,50.0,41.379310344800004,7.2538860104,17.4603174603,12.2699386503,21.5189873418,24.1379310345,34.4709897611,47.8106508876,55.463347164599995,45.6859971711,51.355206847400005,11.149032992,15.3846153846,13.416320885200001,19.9434229137,19.2582025678,11481300,3672.6830999999997,-11973.5199
University of La Verne,55.74555404,51.226348980000004,29.59770115,42.992291519999995,50.62086093,49.37913907,8.19536424,42.425496689999996,4.1509433962,4.9674267101,5.376344086,9.0468497577,10.6851549755,1356.9999694824198,7515.000152587891,5925.99983215332,3870.0000762939403,657.000017166137,856.9999694824221,705.000019073486,31.691297208500004,42.9824561404,45.540540540500004,47.7244772448,49.696969697,18.7192118227,19.5488721805,19.8648648649,20.664206642099998,19.393939393900002,15.9604519774,51.688693098399995,61.6487455197,62.39782016349999,53.834808259599995,11.581920904,14.096916299600002,13.859020310600002,13.079019073600001,17.1091445428,20.233463035,50.597609561800006,57.0909090909,58.5760517799,53.068592057800004,15.5642023346,14.741035856599998,13.090909090899999,14.563106796100001,17.3285198556,23.9622641509,46.2540716612,53.456221198200005,53.7156704362,51.2234910277,14.716981132099999,17.5081433225,17.4347158218,17.689822294,18.597063621500002,11714000,3410.0855,-11777.3262
National University,47.28574729,91.93034614999999,36.842105260000004,46.44298152,44.00887574,55.99112426,6.755424059999999,37.25345168,6.3078703704,6.25,9.6259351621,10.824742268,12.3903926801,1635.0000381469702,7741.00036621093,6300.0,2868.00003051757,734.9999904632571,911.999988555908,846.000003814697,30.1291989664,41.532454856,45.2538631347,46.2734016249,45.652173913,12.3514211886,13.7628111274,15.0110375276,16.425291416500002,16.779891304299998,22.9946524064,33.632286995499996,38.9380530973,36.9942196532,41.4248021108,18.1818181818,16.1434977578,15.044247787600002,13.5838150289,16.886543535599998,30.4568527919,44.791666666699996,49.7942386831,47.1755725191,47.8571428571,12.944162436500001,12.9166666667,15.226337448599999,14.9618320611,13.7142857143,29.2824074074,39.6763392857,43.441396508699995,44.7660586836,44.4529165078,12.8472222222,14.2857142857,14.962593516200002,16.415543219699998,17.6134197484,11960500,3290.9894,-11724.3026
Orange Coast College,88.42224745,30.804195800000002,62.75896918,70.66433566,50.51807506,49.48192494,9.57863228,40.93944278,1.5015015015000002,4.0702314445,8.3107846927,12.845705968,23.9058629232,1720.00007629394,6512.0002746582,5877.999877929679,3200.9998321533203,201.99999809265103,1781.99996948242,828.999996185302,3.9414414414000003,7.9664570231,11.5261472785,14.538676607600001,9.5346197503,45.3828828829,43.8155136268,43.0096051227,40.5405405405,26.7877412032,5.6503198294,5.2554027505,10.7177033493,21.3023255814,12.7170582227,39.60554371,35.314341846800005,33.6842105263,25.1627906977,15.5771195097,7.6212471132,6.6115702479000005,13.8636363636,19.578947368399998,10.791366906499999,39.7228637413,33.8842975207,26.8181818182,26.9473684211,18.4652278177,4.6332046332,6.0255387071,10.475454194000001,18.9592430859,11.8909991742,41.784641784600005,38.8268156425,38.229609586399995,30.8588064047,19.1577208918,12034200,3366.9269999999997,-11790.9086
Pasadena City College,89.01408451,28.063241109999996,62.85714286,70.19762845999999,56.35898978,43.64101022,14.29645219,42.06253758,1.2580231064999998,4.2094958395,7.8484773459,11.1942366306,16.861143523899997,1535.99996566772,5654.00009155273,4325.99983215332,4386.99989318847,621.000003814697,2231.99996948242,835.000038146972,6.6717210008,4.6661880833,7.428571428600001,10.2021174206,9.495548961399999,39.1963608795,42.7853553482,39.510204081599994,41.9634263715,23.936696340300003,7.0751737208000005,9.3143203883,8.5482903419,11.3126649077,12.3599439776,42.324699936799995,39.6541262136,36.0527894421,34.135883905,20.378151260499997,7.966101694900001,9.2868988391,8.8461538462,13.4199134199,13.8952164009,37.2881355932,34.328358209,30.1923076923,32.0346320346,15.9453302961,6.8035943517,7.7337249143,8.1703391929,10.723192019999999,11.3185530922,42.028241335,41.507586882000005,37.855904927,36.658354114699996,21.995332555399997,12104400,3414.4552,-11811.819599999999
San Francisco State University,83.64963504,27.021696249999998,39.324324319999995,51.30177515,48.20712432,51.792875679999995,9.47157348,38.73555084,0.9761811792,2.5547445255,4.2711048727000005,6.1473590768,8.4297520661,2172.99995422363,6991.999816894529,5561.00006103515,2004.00009155273,818.0000305175779,2056.99996948242,1206.9999694824198,44.4159836066,58.4422967595,65.9925492283,65.7653061224,62.219850587,13.6782786885,13.0756111427,14.9015433741,15.4081632653,14.9413020277,17.5584188687,35.4872059964,50.51592642440001,63.2417159003,61.3415948276,12.295260974,12.4579994831,12.1130551817,11.816080143799999,9.563577586200001,22.853087295999998,43.4887459807,57.3333333333,66.3697104677,62.47224278309999,10.5748757984,12.3794212219,12.1481481481,10.9873793615,10.732790525499999,26.3373682155,42.4270072993,54.501704431499995,63.4043497559,61.369539551399996,13.2955876611,12.7281021898,13.1542009224,13.6262760763,11.570247933900001,12259700,3772.1223999999997,-12247.6799
Santa Barbara City College,79.50872657,36.64140218,46.57943925,58.64519185,45.721476509999995,54.27852349,9.06040268,36.66107383,2.6315789474,5.3679131484,9.4124047878,11.7858749438,16.3834422658,2096.99993133544,7855.9997558593695,7380.000305175779,2637.99991607666,296.000003814697,553.000020980835,1288.00001144409,7.2758037225,6.8493150685,10.0241545894,12.17750258,11.0169491525,42.8087986464,41.6438356164,40.7004830918,43.756449948400004,32.5800376648,4.457225018,6.0178306092,7.5356415479,12.8891316221,12.625698324000002,40.6182602444,34.175334323899996,30.414120841800003,29.546695794599998,19.050279329600002,6.3679245283,6.4593301435,9.7192224622,14.731369150799999,13.4649910233,37.9716981132,33.971291865999994,26.781857451399997,25.6499133449,20.6463195691,5.0064184852,6.272617611599999,8.1066376496,12.1007647323,11.6775599129,42.169448010299995,37.515078407699995,35.9630032644,36.7521367521,24.923747276700002,12288900,3440.6787999999997,-11969.8045
Sonoma State University,76.91176471,20.95531587,28.654970759999998,38.76733436,41.47465438,58.52534562,6.55795817,34.91669621,0.9193776521000001,2.1481481481,4.0899795501,7.005899705,10.9951845907,1930.99994659423,8326.00021362304,7651.00021362304,1712.0000839233398,338.000011444091,636.00001335144,1059.00001525878,50.8120649652,66.2735849057,68.2773109244,65.2719665272,55.9819413093,9.7447795824,10.141509434,11.764705882400001,15.271966527200002,18.9616252822,13.319386331899999,44.1007194245,58.139534883699994,57.622173595899994,53.605015674,8.1589958159,7.8417266187,9.9179206566,11.7432530999,10.736677116,20.399113082,53.232758620700004,60.50955414009999,60.851926977699996,54.122621564499994,8.203991130799999,7.974137931,12.738853503200001,12.3732251521,13.9534883721,22.4893917963,47.925925925899996,60.6680299932,59.144542772899996,54.253611557000006,8.6280056577,8.5185185185,9.6114519427,12.758112094400001,12.4398073836,12357200,3834.0274,-12267.7066
Walden University,49.08277405,96.69743294,53.27510917,49.22122873,50.81266039,49.18733961,5.7485029899999995,45.0641574,3.8186157518000003,5.2789217522,5.693261038,7.988587731799999,9.0529695024,1560.00003814697,8993.000030517569,7334.999847412109,947.9999542236319,1657.9999923706002,302.999997138977,831.0000419616699,27.3390036452,32.6878130217,36.8566493955,34.555640438000005,26.7335243553,28.0680437424,26.8447412354,25.837651122600004,25.6684491979,24.6131805158,15.441176470599999,24.358974358999998,26.7326732673,34.4594594595,33.540372670800004,30.882352941199997,30.7692307692,33.6633663366,20.2702702703,14.2857142857,32.525252525300004,37.0833333333,44.4444444444,44.7368421053,34.888059701500005,25.0505050505,26.875,22.7053140097,21.052631578899998,21.0820895522,25.912035458600002,31.4114563834,35.2439969016,32.8958630528,25.6821829856,28.7078077054,27.0685136653,26.6460108443,26.191155492200004,24.6869983949,12523100,4498.125,-9326.5738
Arapahoe Community College,59.03257651,62.55016981,31.904369329999998,48.873108980000005,38.44566713,61.554332869999996,4.19532325,34.25034388,3.3011272142,7.2741806554999995,7.8583765112,10.8202443281,13.2212630622,2622.99995422363,9102.99987792968,8612.0002746582,1244.99998092651,309.999990463256,256.999993324279,1247.00002670288,13.4010152284,19.3386773547,20.6153846154,18.731563421799997,17.285945072700002,40.0,37.2745490982,36.6153846154,37.8318584071,34.3026386645,11.4583333333,15.981735159800001,18.4745762712,15.8018867925,12.3799359658,44.3452380952,39.4216133942,34.5762711864,39.1509433962,28.708644610500002,15.421686746999999,17.8217821782,22.8501228501,20.0,19.7301854975,34.9397590361,32.425742574299996,30.7125307125,34.4329896907,25.801011804399998,11.6747181965,18.065547562,18.739205526800003,16.9284467714,14.538845979100001,44.0418679549,39.9680255795,37.6511226252,39.4415357766,34.2117219446,12628900,3960.7505,-10501.8631
University of Colorado Denver/Anschutz Medical Campus,66.33064516,40.32520325,29.393732970000002,44.28861789,37.942048830000005,62.05795117,5.65822496,32.28382386,2.1783181358,4.5337454919999995,5.9012875536000005,10.1449275362,12.5939849624,2414.99996185302,8918.000030517569,8162.0002746582,1527.99997329711,494.000005722045,307.99999237060496,1209.00001525878,34.4761904762,46.2019660411,51.7145505097,60.3413654618,60.3431839847,18.571428571400002,15.817694369999998,15.8480074143,12.4497991968,11.058150619600001,14.5348837209,31.4511232544,45.8064516129,57.5187969925,55.0588235294,19.1279069767,18.700667881,16.6451612903,13.5338345865,9.7254901961,24.7487437186,42.060606060599994,49.9346405229,63.599458728,61.813186813200005,18.0904522613,16.2424242424,15.8169934641,11.50202977,9.3406593407,21.0233029382,35.4456465739,47.5321888412,56.45872715819999,55.4511278195,19.2502532928,18.0834621329,16.523605150199998,13.7996219282,10.776942355900001,12656200,3974.5148999999997,-10483.7722
Colorado Christian University,56.398396549999994,81.19679519,19.174434090000002,49.39909865,44.85098849,55.14901151,5.48834464,39.36264385,3.8892551088,3.6560595802000004,4.8239895698,7.982062780300001,14.3326039387,2035.0000381469702,9205.00030517578,8562.99972534179,1226.00002288818,340.000009536743,231.999993324279,1006.9999694824199,9.397749834499999,14.8507980569,20.3679369251,20.9523809524,22.8832951945,41.6942422237,39.4170714781,37.910643889599996,37.7142857143,29.061784897,9.951456310700001,37.2413793103,41.7475728155,43.2132963989,34.1463414634,20.388349514599998,25.0574712644,26.456310679599998,16.620498615000002,19.512195122,11.5763546798,32.8320802005,35.25,36.8243243243,33.333333333300004,29.0640394089,30.827067669199998,28.999999999999996,25.3378378378,25.3472222222,8.9650626236,16.5876777251,22.229465449800003,23.9461883408,23.632385120400002,39.2880685564,37.5084631009,37.1577574967,34.1704035874,26.805251641099996,12666900,3971.3880000000004,-10509.456
Colorado Technical University-Colorado Springs,74.02688384,92.89433011,63.07956497,73.2490035,54.587688729999996,45.41231127,5.91829521,48.66939353,1.0854411471999998,1.4255596828000001,1.6173031956,2.3694818602,4.3862043862,1468.00003051757,9084.99984741211,7587.99972534179,1043.00003051757,1330.00001907348,263.000011444091,736.999988555908,13.186601023299998,19.311939867,20.1397949674,18.1651198763,23.0046536131,50.0434404865,48.7713211911,47.9776328052,45.0309358082,37.413293528800004,10.1210121012,14.6799116998,15.4022988506,16.0349854227,21.186440678,55.6655665567,49.4481236203,48.9655172414,42.4684159378,36.2288135593,15.4159869494,22.390317700500002,24.251497006,20.7986688852,27.529761904799997,45.0244698206,43.4947049924,42.440119760500004,41.014975041599996,32.8869047619,12.6369249154,18.482080112400002,19.203039750600002,17.6383836398,22.295022295,51.16510655249999,49.5331793997,48.7821512081,45.2462884672,37.8651378651,12682700,3889.4264999999996,-10483.3928
Community College of Aurora,64.63215259,60.08513425,43.39622642,56.15586117,51.11925112,48.88074888,10.21571022,40.9035409,2.7260638298,3.6179450072,6.5436241611,6.8194842407,8.4670231729,2051.00002288818,8552.99987792968,7083.000183105471,1634.0000152587797,1322.00002670288,409.99999046325604,896.000003814697,8.8016967126,10.7368421053,15.5029585799,15.292233787,12.534059945500001,42.7359490986,46.1052631579,38.224852071,40.4323458767,34.0599455041,8.6357947434,14.411764705899998,18.0530973451,16.1654135338,12.8553770087,47.8097622028,42.2058823529,38.0530973451,38.0952380952,27.812113720600003,10.084033613399999,10.4838709677,20.183486238500002,18.2119205298,14.249999999999998,38.6554621849,41.5322580645,30.7339449541,33.443708609299996,31.25,8.5106382979,12.590448625199999,15.855704698,15.186246418300001,12.3440285205,46.077127659599995,45.007235890000004,39.513422818799995,40.5730659026,32.3083778966,12686300,3971.788,-10480.2673
